hue__tmp_padova_ambrosia.id,hue__tmp_padova_ambrosia.data,hue__tmp_padova_ambrosia.aceraceae,hue__tmp_padova_ambrosia.alternaria,hue__tmp_padova_ambrosia.altripollini,hue__tmp_padova_ambrosia.alnus,hue__tmp_padova_ambrosia.ambrosia,hue__tmp_padova_ambrosia.artemisia,hue__tmp_padova_ambrosia.betulaceae,hue__tmp_padova_ambrosia.betula,hue__tmp_padova_ambrosia.compositae,hue__tmp_padova_ambrosia.corylaceae,hue__tmp_padova_ambrosia.cupressaceae_taxaceae,hue__tmp_padova_ambrosia.carpinus,hue__tmp_padova_ambrosia.castanea_sativa,hue__tmp_padova_ambrosia.fagaceae,hue__tmp_padova_ambrosia.fagus_sylvatica,hue__tmp_padova_ambrosia.gramineae,hue__tmp_padova_ambrosia.oleaceae,hue__tmp_padova_ambrosia.pinaceae,hue__tmp_padova_ambrosia.plantaginaceae,hue__tmp_padova_ambrosia.platanaceae,hue__tmp_padova_ambrosia.populus,hue__tmp_padova_ambrosia.quercus,hue__tmp_padova_ambrosia.salicaceae,hue__tmp_padova_ambrosia.salix,hue__tmp_padova_ambrosia.ulmaceae,hue__tmp_padova_ambrosia.urticaceae,hue__tmp_padova_ambrosia.t_med,hue__tmp_padova_ambrosia.t_min,hue__tmp_padova_ambrosia.t_max,hue__tmp_padova_ambrosia.precipitazione,hue__tmp_padova_ambrosia.u_min,hue__tmp_padova_ambrosia.u_max,hue__tmp_padova_ambrosia.class_ambrosia
997,2017-03-18,36.0,7.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,8.0,92.0,8.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,45.0,0.0,46.0,0.0,2.0,0.0,11.1,8.0,15.5,0.0,63.0,91.0,assente
1000,2017-03-21,50.0,4.0,5.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,63.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,23.0,0.0,26.0,3.0,0.0,1.0,12.3,10.2,15.0,0.0,76.0,99.0,assente
1004,2017-03-25,18.0,10.0,12.0,2.0,0.0,0.0,8.0,6.0,0.0,8.0,127.0,8.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,15.0,29.0,0.0,35.0,5.0,0.0,1.0,15.5,10.0,22.5,0.0,40.0,99.0,assente
1006,2017-03-27,7.0,9.0,2.0,8.0,0.0,0.0,14.0,6.0,0.0,2.0,40.0,2.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,30.0,12.0,0.0,16.0,4.0,0.0,0.0,11.7,7.9,17.8,0.0,23.0,63.0,assente
1015,2017-04-05,3.0,5.0,35.0,2.0,0.0,0.0,4.0,2.0,0.0,8.0,4.0,8.0,0.0,11.0,0.0,8.0,5.0,0.0,0.0,27.0,2.0,11.0,5.0,3.0,0.0,20.0,13.8,11.0,18.1,5.2,61.0,99.0,assente
1064,2017-05-24,0.0,101.0,24.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,55.0,14.0,32.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,63.0,22.9,18.6,28.7,0.0,46.0,95.0,assente
1067,2017-05-27,0.0,32.0,22.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,36.0,16.0,31.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,22.8,16.9,28.2,0.0,36.0,71.0,assente
1069,2017-05-29,0.0,44.0,24.0,19.0,0.0,0.0,20.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,46.0,7.0,35.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,23.7,17.6,29.5,0.0,37.0,80.0,assente
1070,2017-05-30,0.0,46.0,17.0,12.0,0.0,0.0,12.0,0.0,0.0,1.0,2.0,1.0,4.0,4.0,0.0,33.0,6.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,23.7,18.3,29.2,0.0,49.0,82.0,assente
1071,2017-05-31,0.0,32.0,24.0,5.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,25.0,16.0,9.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,23.8,19.7,27.6,0.0,61.0,91.0,assente
1080,2017-06-09,0.0,94.0,13.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,0.0,19.0,20.0,0.0,25.0,1.0,3.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,21.6,14.8,27.5,0.0,33.0,86.0,assente
1081,2017-06-10,0.0,93.0,17.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,11.0,12.0,0.0,32.0,0.0,6.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,22.8,18.0,27.7,0.0,38.0,76.0,basso
1083,2017-06-12,0.0,69.0,18.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,7.0,0.0,14.0,15.0,0.0,29.0,0.0,8.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,24.7,18.9,30.6,0.0,36.0,82.0,assente
1084,2017-06-13,0.0,77.0,11.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,0.0,15.0,15.0,0.0,24.0,0.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,25.1,20.3,30.6,0.0,45.0,83.0,assente
1085,2017-06-14,0.0,66.0,11.0,7.0,3.0,0.0,7.0,0.0,3.0,0.0,14.0,0.0,19.0,19.0,0.0,23.0,2.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.3,21.2,29.1,0.8,48.0,95.0,basso
1252,2018-01-19,0.0,4.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.8,9.6,0.0,50.0,83.0,assente
1254,2018-01-21,0.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.8,11.2,0.0,59.0,97.0,assente
1256,2018-01-23,0.0,5.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,38.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,1.7,10.7,0.0,54.0,92.0,assente
1258,2018-01-25,0.0,8.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.8,7.7,0.0,75.0,100.0,assente
1260,2018-01-27,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.4,4.1,11.6,0.0,70.0,99.0,assente
1262,2018-01-29,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,1.2,6.3,0.0,93.0,100.0,assente
1263,2018-01-30,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,4.4,7.6,0.0,82.0,100.0,assente
1264,2018-01-31,0.0,4.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.4,4.5,7.8,0.2,88.0,99.0,assente
1265,2018-02-01,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,6.9,6.1,7.6,4.2,96.0,100.0,assente
1266,2018-02-02,0.0,3.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.7,5.8,7.5,12.6,78.0,100.0,assente
1267,2018-02-03,0.0,2.0,1.0,21.0,0.0,0.0,21.0,0.0,0.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,2.9,5.6,10.6,78.0,98.0,assente
1268,2018-02-04,0.0,2.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.3,1.5,9.7,0.0,59.0,97.0,assente
1269,2018-02-05,0.0,0.0,1.0,10.0,0.0,0.0,10.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,3.7,8.8,0.0,49.0,85.0,assente
1270,2018-02-06,1.0,1.0,1.0,31.0,0.0,0.0,31.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,5.9,3.3,8.2,2.6,53.0,89.0,assente
1271,2018-02-07,0.0,2.0,1.0,16.0,0.0,0.0,16.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.2,4.4,8.7,6.2,68.0,98.0,assente
1272,2018-02-08,0.0,2.0,1.0,7.0,0.0,0.0,7.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,4.4,9.8,0.0,72.0,95.0,assente
1273,2018-02-09,0.0,1.0,1.0,28.0,0.0,0.0,28.0,0.0,0.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.4,3.9,10.8,0.0,65.0,95.0,assente
1274,2018-02-10,0.0,1.0,1.0,71.0,0.0,0.0,71.0,0.0,0.0,14.0,28.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,6.4,3.6,11.0,0.0,50.0,100.0,assente
1275,2018-02-11,1.0,3.0,2.0,41.0,0.0,0.0,41.0,0.0,0.0,16.0,37.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,5.1,2.9,8.8,0.0,50.0,77.0,assente
1276,2018-02-12,0.0,0.0,1.0,34.0,0.0,0.0,34.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,3.9,2.8,5.2,6.0,74.0,97.0,assente
1277,2018-02-13,0.0,2.0,1.0,65.0,0.0,0.0,66.0,2.0,0.0,45.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.8,1.0,8.8,0.0,37.0,94.0,assente
1278,2018-02-14,0.0,2.0,1.0,84.0,0.0,0.0,85.0,1.0,0.0,27.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.4,-0.3,8.5,0.0,41.0,91.0,assente
1279,2018-02-15,1.0,1.0,1.0,86.0,0.0,0.0,86.0,1.0,0.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2.9,-0.7,7.7,0.0,53.0,93.0,assente
1280,2018-02-16,0.0,5.0,3.0,44.0,0.0,0.0,44.0,0.0,0.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,4.1,-0.1,9.2,0.0,52.0,92.0,assente
1281,2018-02-17,1.0,3.0,3.0,109.0,0.0,0.0,110.0,1.0,0.0,13.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,0.0,5.5,1.1,10.1,0.4,50.0,92.0,assente
1282,2018-02-18,0.0,1.0,0.0,16.0,0.0,0.0,17.0,1.0,0.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.1,4.7,7.9,4.8,60.0,97.0,assente
1283,2018-02-19,0.0,1.0,1.0,33.0,0.0,0.0,34.0,1.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,17.0,0.0,5.4,3.6,7.5,0.0,50.0,71.0,assente
1284,2018-02-20,0.0,1.0,0.0,22.0,0.0,0.0,23.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,13.0,0.0,4.4,0.9,6.7,0.0,48.0,72.0,assente
1285,2018-02-21,0.0,3.0,1.0,170.0,0.0,0.0,172.0,2.0,0.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,33.0,0.0,5.3,2.2,7.7,0.0,50.0,81.0,assente
1286,2018-02-22,0.0,1.0,3.0,61.0,0.0,0.0,62.0,1.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,25.0,0.0,4.5,3.3,6.1,9.8,58.0,95.0,assente
1287,2018-02-23,0.0,0.0,1.0,56.0,0.0,0.0,57.0,2.0,0.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,11.0,0.0,4.9,1.1,8.0,10.0,59.0,97.0,assente
1288,2018-02-24,0.0,1.0,2.0,57.0,0.0,0.0,58.0,1.0,0.0,3.0,217.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,20.0,0.0,6.9,2.6,11.6,2.6,48.0,84.0,assente
1289,2018-02-25,1.0,3.0,1.0,13.0,0.0,0.0,15.0,3.0,0.0,11.0,148.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,9.0,0.0,0.8,-2.0,2.5,0.0,34.0,60.0,assente
1290,2018-02-26,0.0,1.0,1.0,18.0,0.0,0.0,19.0,1.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,-1.9,-4.8,1.1,0.0,20.0,52.0,assente
1291,2018-02-27,0.0,0.0,0.0,10.0,0.0,0.0,12.0,2.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2,-2.8,1.5,0.0,27.0,63.0,assente
1292,2018-02-28,0.0,2.0,0.0,6.0,0.0,0.0,7.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-1.4,-3.8,1.1,0.0,51.0,87.0,assente
1293,2018-03-01,0.0,3.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,-2.1,-3.6,-0.7,3.8,58.0,95.0,assente
1296,2018-03-04,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.6,0.6,8.3,0.0,79.0,100.0,assente
1297,2018-03-05,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.1,2.7,9.4,8.0,68.0,99.0,assente
1300,2018-03-08,0.0,4.0,2.0,33.0,0.0,0.0,34.0,2.0,0.0,8.0,279.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,70.0,0.0,70.0,0.0,45.0,0.0,8.2,2.6,14.2,0.0,54.0,99.0,assente
1301,2018-03-09,0.0,2.0,3.0,83.0,0.0,0.0,86.0,3.0,0.0,22.0,537.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,85.0,0.0,85.0,0.0,34.0,0.0,9.4,4.8,15.3,0.0,53.0,98.0,assente
1302,2018-03-10,0.0,3.0,4.0,73.0,0.0,0.0,75.0,2.0,0.0,21.0,144.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,36.0,0.0,10.2,7.5,12.5,0.0,71.0,93.0,assente
1303,2018-03-11,0.0,1.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,10.0,9.0,10.9,35.6,87.0,100.0,assente
1304,2018-03-12,0.0,4.0,2.0,18.0,0.0,0.0,18.0,1.0,0.0,1.0,133.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,6.0,0.0,7.0,1.0,9.0,0.0,11.1,8.7,15.5,0.6,62.0,100.0,assente
1305,2018-03-13,0.0,3.0,3.0,22.0,0.0,0.0,22.0,0.0,0.0,5.0,174.0,1.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,19.0,0.0,22.0,3.0,20.0,0.0,11.3,8.2,15.4,0.0,66.0,98.0,assente
1306,2018-03-14,0.0,5.0,2.0,83.0,0.0,0.0,84.0,1.0,0.0,39.0,184.0,1.0,0.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,20.0,0.0,20.0,1.0,21.0,0.0,11.2,8.9,14.8,0.0,70.0,100.0,assente
1307,2018-03-15,1.0,1.0,2.0,103.0,0.0,0.0,104.0,1.0,0.0,43.0,57.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,16.0,0.0,17.0,1.0,9.0,0.0,8.9,7.6,11.2,22.2,85.0,100.0,assente
1308,2018-03-16,1.0,5.0,2.0,11.0,0.0,0.0,11.0,0.0,0.0,7.0,218.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,6.0,0.0,10.7,7.2,16.2,5.0,55.0,100.0,assente
1309,2018-03-17,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,0.0,9.1,7.6,10.7,10.4,90.0,99.0,assente
1310,2018-03-18,0.0,3.0,1.0,6.0,0.0,0.0,6.0,0.0,0.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,8.0,0.0,7.4,3.6,10.3,17.2,74.0,98.0,assente
1311,2018-03-19,0.0,0.0,1.0,8.0,0.0,0.0,9.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.8,1.0,5.1,16.0,79.0,99.0,assente
1312,2018-03-20,4.0,0.0,2.0,27.0,0.0,0.0,31.0,5.0,0.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,5.5,3.1,9.1,0.0,57.0,96.0,assente
1313,2018-03-21,1.0,1.0,0.0,128.0,0.0,0.0,133.0,5.0,0.0,51.0,23.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,8.0,0.0,8.0,0.0,2.0,1.0,6.2,3.6,10.1,0.0,36.0,66.0,assente
1314,2018-03-22,0.0,3.0,1.0,69.0,0.0,0.0,72.0,3.0,0.0,22.0,18.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,5.5,1.3,10.7,0.0,31.0,71.0,assente
1315,2018-03-23,0.0,2.0,1.0,39.0,0.0,0.0,43.0,4.0,0.0,23.0,55.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,6.0,1.0,3.0,1.0,6.7,1.9,11.6,0.0,45.0,74.0,assente
1316,2018-03-24,0.0,2.0,0.0,35.0,0.0,0.0,38.0,3.0,0.0,54.0,34.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,4.0,0.0,5.0,1.0,3.0,0.0,7.4,3.4,11.9,0.0,36.0,84.0,assente
1317,2018-03-25,0.0,1.0,2.0,32.0,0.0,0.0,34.0,2.0,0.0,27.0,91.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,5.0,0.0,7.0,2.0,5.0,0.0,7.9,3.7,12.6,0.0,43.0,84.0,assente
1318,2018-03-26,4.0,2.0,3.0,18.0,0.0,0.0,21.0,3.0,0.0,12.0,50.0,2.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,2.0,0.0,9.4,3.1,15.7,0.0,38.0,86.0,assente
1319,2018-03-27,3.0,2.0,0.0,7.0,0.0,0.0,9.0,2.0,0.0,20.0,47.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,11.7,7.5,17.2,0.0,37.0,86.0,assente
1320,2018-03-28,3.0,3.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,7.0,45.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,6.0,1.0,11.3,6.9,16.2,0.0,50.0,87.0,assente
1321,2018-03-29,2.0,2.0,1.0,8.0,0.0,0.0,9.0,1.0,0.0,8.0,27.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,28.0,0.0,29.0,2.0,3.0,0.0,11.3,9.6,13.7,1.2,69.0,95.0,assente
1322,2018-03-30,7.0,7.0,2.0,3.0,0.0,0.0,3.0,1.0,0.0,6.0,37.0,3.0,0.0,1.0,0.0,1.0,25.0,1.0,0.0,0.0,57.0,1.0,58.0,1.0,12.0,2.0,13.0,9.9,18.2,0.0,65.0,98.0,assente
1323,2018-03-31,1.0,5.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,19.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,32.0,1.0,32.0,0.0,1.0,1.0,10.6,8.3,13.3,16.4,72.0,99.0,assente
1324,2018-04-01,24.0,6.0,5.0,3.0,0.0,0.0,4.0,2.0,0.0,32.0,46.0,3.0,0.0,1.0,0.0,1.0,14.0,1.0,0.0,0.0,51.0,1.0,53.0,2.0,19.0,0.0,12.7,7.4,19.4,0.2,27.0,100.0,assente
1325,2018-04-02,27.0,6.0,5.0,5.0,0.0,0.0,6.0,1.0,0.0,38.0,30.0,1.0,0.0,0.0,0.0,8.0,31.0,1.0,0.0,1.0,49.0,0.0,49.0,1.0,13.0,1.0,12.2,6.1,17.4,0.0,46.0,96.0,assente
1326,2018-04-03,19.0,1.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,21.0,10.0,2.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,25.0,0.0,27.0,3.0,7.0,0.0,12.6,9.9,15.6,0.2,61.0,95.0,assente
1327,2018-04-04,5.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,4.0,0.0,11.8,9.3,13.9,6.2,71.0,97.0,assente
1330,2018-04-07,7.0,9.0,4.0,2.0,0.0,0.0,18.0,16.0,0.0,64.0,20.0,3.0,0.0,0.0,0.0,7.0,10.0,1.0,0.0,0.0,66.0,0.0,72.0,6.0,11.0,2.0,14.2,9.8,19.4,0.0,41.0,97.0,assente
1338,2018-04-15,2.0,7.0,73.0,3.0,0.0,0.0,91.0,88.0,0.0,995.0,71.0,15.0,0.0,37.0,0.0,31.0,76.0,1.0,0.0,125.0,22.0,37.0,115.0,93.0,12.0,3.0,17.4,13.2,22.6,0.0,51.0,88.0,assente
1379,2018-05-26,0.0,101.0,18.0,7.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,22.0,33.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,24.2,19.3,29.3,0.0,45.0,79.0,assente
1380,2018-05-27,0.0,93.0,25.0,6.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,32.0,25.0,15.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,24.4,20.4,30.0,0.0,48.0,85.0,assente
1381,2018-05-28,0.0,66.0,9.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,0.0,16.0,37.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,24.0,20.5,29.3,0.4,52.0,84.0,assente
1394,2018-06-10,0.0,342.0,15.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,74.0,74.0,0.0,30.0,2.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,25.1,19.5,30.4,0.0,47.0,90.0,assente
1395,2018-06-11,0.0,538.0,10.0,8.0,0.0,0.0,8.0,0.0,2.0,0.0,5.0,0.0,26.0,26.0,0.0,21.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,26.0,21.2,31.8,0.0,49.0,92.0,assente
1396,2018-06-12,0.0,60.0,7.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,8.0,8.0,0.0,12.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,22.8,20.3,27.6,7.6,66.0,94.0,assente
1591,2019-02-04,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,21.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,3.4,11.4,0.0,41.0,100.0,assente
1593,2019-02-06,0.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,55.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,1.0,13.8,0.0,37.0,88.0,assente
1596,2019-02-09,0.0,1.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,54.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0,12.1,0.0,52.0,91.0,assente
